tiempo = 0  ;  avaliable es 16095
tiempo = 9.402s  tamano descargado = 331.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.403s  tamano descargado = 332.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.403s  tamano descargado = 333.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.403s  tamano descargado = 334.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.403s  tamano descargado = 335.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 336.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 337.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 338.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 339.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 340.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 341.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 342.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 343.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 344.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 345.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 346.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 347.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.468s  tamano descargado = 348.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.469s  tamano descargado = 349.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.469s  tamano descargado = 350.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.469s  tamano descargado = 351.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 352.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 353.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 354.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 355.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 356.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 357.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 358.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 359.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 360.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 361.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 362.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 363.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 364.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 365.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 366.71777KB  tama;o del buffer  1.0KB 
tiempo = 9.733s  tamano descargado = 367.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 368.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 369.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 370.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 371.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 372.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 373.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 374.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 375.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 376.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 377.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 378.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 379.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 380.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 381.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.503s  tamano descargado = 382.71777KB  tama;o del buffer  1.0KB 
tiempo = 10.504s  tamano descargado = 383.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.221s  tamano descargado = 384.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.221s  tamano descargado = 385.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.221s  tamano descargado = 386.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.221s  tamano descargado = 387.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.221s  tamano descargado = 388.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 389.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 390.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 391.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 392.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 393.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 394.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 395.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 396.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 397.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 398.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.222s  tamano descargado = 399.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 400.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 401.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 402.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 403.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 404.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 405.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 406.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 407.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 408.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 409.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 410.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 411.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 412.71777KB  tama;o del buffer  1.0KB 
tiempo = 12.256s  tamano descargado = 412.8496KB  tama;o del buffer  0.13183594KB 
